geometry,Crime Type:,Occurrence Date/Time:,Location:,City:,Neighbourhood:
"X: 492881.4517, Y: 5459065.8627, Z: NaN",Offence Against a Person,2021-06-05T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492881.4517, Y: 5459065.8627, Z: NaN",Offence Against a Person,2021-07-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-11-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492881.4517, Y: 5459065.8627, Z: NaN",Offence Against a Person,2021-08-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-06-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-09-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-03-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-01-22T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 493057.2855, Y: 5458620.9987, Z: NaN",Offence Against a Person,2021-07-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492881.4517, Y: 5459065.8627, Z: NaN",Offence Against a Person,2021-08-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492812.2733, Y: 5459136.6907, Z: NaN",Offence Against a Person,2021-09-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-01-04T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-01-30T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-05-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-08-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492866.6331, Y: 5457744.739, Z: NaN",Offence Against a Person,2021-11-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492952.2067, Y: 5458220.684, Z: NaN",Offence Against a Person,2021-07-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492952.2067, Y: 5458220.684, Z: NaN",Offence Against a Person,2021-10-31T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-04-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-08-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-07-26T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-06-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-03-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-06-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-01-25T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-02-20T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-03-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-09-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-05-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-06-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-08-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-07-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-03-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-06-26T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-01-05T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-05-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-07-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.6945, Y: 5458233.1939, Z: NaN",Offence Against a Person,2021-12-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-11-11T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-02-14T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-10-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-06-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492678.245, Y: 5459089.7977, Z: NaN",Offence Against a Person,2021-11-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492777.2958, Y: 5459221.9935, Z: NaN",Offence Against a Person,2021-09-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Strathcona
"X: 492569.6945, Y: 5458233.1939, Z: NaN",Offence Against a Person,2021-04-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492599.2584, Y: 5457922.4985, Z: NaN",Offence Against a Person,2021-01-04T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492599.2584, Y: 5457922.4985, Z: NaN",Offence Against a Person,2021-11-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492570.5438, Y: 5458291.1461, Z: NaN",Offence Against a Person,2021-01-04T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492570.5438, Y: 5458291.1461, Z: NaN",Offence Against a Person,2021-01-30T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492570.5438, Y: 5458291.1461, Z: NaN",Offence Against a Person,2021-06-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492570.5438, Y: 5458291.1461, Z: NaN",Offence Against a Person,2021-08-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-09-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-04-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-05-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-07-06T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-05-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-06-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-07-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-03-12T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-10-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-03-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492742.1058, Y: 5458429.1691, Z: NaN",Offence Against a Person,2021-08-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 489094.7022, Y: 5460350.639, Z: NaN",Offence Against a Person,2021-07-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Stanley Park
"X: 489094.7022, Y: 5460350.639, Z: NaN",Offence Against a Person,2021-09-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Stanley Park
"X: 489687.0297, Y: 5458935.5312, Z: NaN",Offence Against a Person,2021-04-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489636.5884, Y: 5459291.7627, Z: NaN",Offence Against a Person,2021-05-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489636.5884, Y: 5459291.7627, Z: NaN",Offence Against a Person,2021-05-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489636.5884, Y: 5459291.7627, Z: NaN",Offence Against a Person,2021-06-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489619.2551, Y: 5459101.237, Z: NaN",Offence Against a Person,2021-05-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489619.2551, Y: 5459101.237, Z: NaN",Offence Against a Person,2021-07-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489606.466, Y: 5459549.092, Z: NaN",Offence Against a Person,2021-03-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489606.466, Y: 5459549.092, Z: NaN",Offence Against a Person,2021-05-20T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489507.6916, Y: 5459648.2109, Z: NaN",Offence Against a Person,2021-12-05T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489619.2551, Y: 5459101.237, Z: NaN",Offence Against a Person,2021-09-09T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489619.2551, Y: 5459101.237, Z: NaN",Offence Against a Person,2021-06-21T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489645.1739, Y: 5459127.9692, Z: NaN",Offence Against a Person,2021-07-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489606.466, Y: 5459549.092, Z: NaN",Offence Against a Person,2021-01-26T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 489346.3064, Y: 5459782.1157, Z: NaN",Offence Against a Person,2021-02-27T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Stanley Park
"X: 489507.6916, Y: 5459648.2109, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-12-05T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-10T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-01-30T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491209.687, Y: 5459391.8668, Z: NaN",Offence Against a Person,2021-04-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491121.8888, Y: 5459615.8842, Z: NaN",Offence Against a Person,2021-06-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-04-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 490910.0134, Y: 5458800.0238, Z: NaN",Offence Against a Person,2021-06-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-03-17T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-06-19T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-11-04T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-03-07T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-10-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-28T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-05-23T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-07-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-09-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-09-30T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-10-01T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-03-07T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-11-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-07-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-08-29T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-11-16T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-08-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-09-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-01-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-02-21T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491270.708, Y: 5459163.2686, Z: NaN",Offence Against a Person,2021-06-28T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491232.2481, Y: 5458098.4011, Z: NaN",Offence Against a Person,2021-01-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 491150.6187, Y: 5459036.8701, Z: NaN",Offence Against a Person,2021-03-24T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,West End
"X: 491270.708, Y: 5459163.2686, Z: NaN",Offence Against a Person,2021-12-03T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-08-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-09-12T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-09-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-04-08T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492280.9961, Y: 5458528.5278, Z: NaN",Offence Against a Person,2021-02-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-18T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-01T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-01-11T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-10-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-04-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-07-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-10-14T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-03-22T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-11-02T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-02-04T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-04-27T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-10-03T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492570.5438, Y: 5458291.1461, Z: NaN",Offence Against a Person,2021-05-18T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-03-09T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-12-08T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492569.0205, Y: 5459010.0124, Z: NaN",Offence Against a Person,2021-02-17T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-09-16T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492389.542, Y: 5457576.8882, Z: NaN",Offence Against a Person,2021-02-15T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Mount Pleasant
"X: 492389.542, Y: 5457576.8882, Z: NaN",Offence Against a Person,2021-04-25T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Mount Pleasant
"X: 492590.7269, Y: 5457815.2191, Z: NaN",Offence Against a Person,2021-02-11T08:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492590.7269, Y: 5457815.2191, Z: NaN",Offence Against a Person,2021-08-07T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-08-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-05-11T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-07-02T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492318.8587, Y: 5458667.7163, Z: NaN",Offence Against a Person,2021-07-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-05-15T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
"X: 492435.0961, Y: 5458963.1141, Z: NaN",Offence Against a Person,2021-06-13T07:00:00.0000000,OFFSET TO PROTECT PRIVACY,VAN,Central Business District
